4 2 output/rmfs//2.rmf3 2128 7149  |  616.416797423 24.7576055507 2.52301  |  38.6383236713 28.9710453893 152.019840463 13 13 51 0.470720262422 0.35495268631 0.488688625902  |  45.5913872914 15.2715507587 21.8885973956 85 51 34 0.0158783223751 0.0102533851525 0.0123133766809
4 2 output/rmfs//2.rmf3 2129 7150  |  628.018221094 20.6988267002 9.21017  |  38.9169327728 28.9950079194 151.386162945 14 12 51 0.467741811853 0.461430286138 0.488688625902  |  48.3411569775 16.7363139486 22.3636920781 85 51 34 0.0158783223751 0.0102533851525 0.0123133766809
4 2 output/rmfs//2.rmf3 2131 7152  |  627.458246859 24.311681734 7.15346  |  38.8451285474 28.4334424023 151.952007941 14 13 51 0.470941826254 0.460879583498 0.488721021218  |  47.6498284425 15.6621773951 22.9250649145 85 51 34 0.0180252619754 0.0157900392423 0.0107350716963
4 2 output/rmfs//2.rmf3 2132 7153  |  622.424589885 27.2762022706 1.89569  |  38.0943232115 28.3845985816 152.628520637 14 13 51 0.48727784213 0.365856962686 0.488721021218  |  46.2349872004 15.8168357798 22.9132678175 85 51 34 0.0251261700634 0.0144959390362 0.0107350716963
4 2 output/rmfs//2.rmf3 2133 7154  |  610.963653415 14.1470583989 2.83543  |  38.1080925017 28.554650266 153.250003165 14 13 51 0.48727784213 0.360332840374 0.487991675418  |  45.7657909287 16.3664287572 22.3531859144 85 51 34 0.0251261700634 0.0144959390362 0.0117923347656
4 2 output/rmfs//2.rmf3 2134 7155  |  619.985022675 17.5982183005 2.91702  |  37.812500894 27.9950411123 154.281880206 14 13 50 0.48727784213 0.382567085118 0.487991675418  |  47.8152568498 15.3248307113 23.4909555609 85 51 34 0.0251261700634 0.0168008552614 0.0222871867668
4 2 output/rmfs//2.rmf3 2144 7169  |  618.740421943 24.8699006048 2.15174  |  37.8529243524 27.238812382 153.340518565 13 13 51 0.484091613681 0.387609849948 0.487991675418  |  45.8927090393 16.2099176425 22.1817051521 85 51 34 0.0228795010855 0.0156808230769 0.0336793764487
4 2 output/rmfs//2.rmf3 2180 7209  |  632.454921075 19.6139273801 6.40776  |  39.1109637956 28.5476307596 154.456377946 13 13 50 0.453571900018 0.482761971539 0.489614091334  |  45.2505424248 18.2817150065 24.0513421767 85 51 34 0.0137579702057 0.0529591273776 0.0299996086788
4 2 output/rmfs//2.rmf3 2181 7210  |  628.950746365 33.5384476722 4.74269  |  37.5998146981 28.6950295008 153.082503764 13 13 50 0.478534438045 0.431134818226 0.489614091334  |  43.8325190075 16.803693157 22.4443664712 85 51 34 0.0137579702057 0.0288711381603 0.0162007499592
4 2 output/rmfs//2.rmf3 2276 7365  |  625.634569796 17.1551388094 5.26109  |  36.1346350241 31.34108252 153.983060308 14 12 51 0.489681487577 0.462522965857 0.483091798185  |  48.4800281377 15.0097461498 23.7068649528 85 51 34 0.0205235426672 0.0174401699099 0.0193564941213
4 2 output/rmfs//2.rmf3 2295 7392  |  639.313244607 28.6808679667 4.15809  |  38.5791411802 31.1169689594 152.810690614 14 12 50 0.451953513735 0.488958877145 0.489359668579  |  47.1769747925 15.3934843216 25.47572842 85 51 34 0.0126323105098 0.0158250719528 0.0204510999162
4 2 output/rmfs//2.rmf3 2695 8140  |  665.211220473 29.2388278734 14.9769  |  37.7153657896 30.5041367385 155.172943551 13 12 50 0.489386587939 0.485329793981 0.472629238163  |  51.5684574374 15.3251842033 26.4801939387 84 51 34 0.0235376994372 0.0148261360776 0.0916699888413
4 2 output/rmfs//2.rmf3 3081 9034  |  627.87682424 26.4732788716 3.41009  |  35.9572531721 29.4129001989 154.007669663 13 13 50 0.488854508052 0.444391638229 0.488507809628  |  48.8588450443 17.0883273629 21.2516559951 85 51 34 0.0161831361204 0.0132727482474 0.011437295862
4 2 output/rmfs//2.rmf3 3107 9110  |  639.293729957 23.5048414484 3.4318  |  37.7639429404 30.7240518595 155.947372211 13 12 51 0.489084154665 0.429344217426 0.487195652991  |  49.4650788251 15.8616544451 24.0387177594 85 51 34 0.0225156561951 0.0100908127055 0.0103056545024
4 2 output/rmfs//2.rmf3 3158 9325  |  632.623396703 26.8100450966 2.48355  |  38.2708438789 28.4210576889 152.332845109 13 13 54 0.460065643058 0.463821936915 0.480803247642  |  50.2573209458 16.367138907 22.7241631591 85 51 34 0.0125565517183 0.0391413727716 0.0295428828548
4 2 output/rmfs//2.rmf3 3160 9329  |  627.583661273 18.9286841315 5.61447  |  36.5340409046 29.7285730687 153.861338221 13 13 51 0.486806842003 0.416151184324 0.476142498365  |  50.7213797249 15.0771743994 22.7603270283 85 51 34 0.0342403534043 0.0128766875097 0.0141245402256
4 2 output/rmfs//2.rmf3 3161 9330  |  634.371871641 16.8498011016 4.00198  |  37.0736702426 29.0672839663 155.988030591 13 13 50 0.486806842003 0.442378666195 0.469235150081  |  52.1023037784 15.8934875438 23.4638332776 85 51 34 0.0389906355893 0.0128766875097 0.023092999803
4 2 output/rmfs//2.rmf3 3162 9331  |  641.690643491 20.1351669171 1.68902  |  37.3761844657 29.3471775166 157.597264242 13 13 50 0.486806842003 0.472701626299 0.467215832845  |  54.1168502982 16.0900087403 21.9458372318 85 51 34 0.0561587816805 0.0128766875097 0.0268326405476
4 2 output/rmfs//2.rmf3 3163 9332  |  651.247546423 29.4252314395 0.552584  |  37.2730163307 28.8121386902 157.511329196 13 13 50 0.486806842003 0.482619649372 0.470756950723  |  53.2908840844 18.7720708139 21.8764321141 85 51 34 0.0266570130722 0.0128766875097 0.0266986113067
4 2 output/rmfs//2.rmf3 3165 9334  |  637.535214156 24.2685912086 3.747  |  37.0555525643 29.0116668388 155.183622477 14 13 50 0.486806842003 0.392195586352 0.489339142777  |  50.2999487552 16.852599907 22.601760491 85 51 34 0.0406010294915 0.0168151749259 0.0589736418799
4 2 output/rmfs//2.rmf3 3166 9335  |  636.887615684 28.1233567248 2.42597  |  36.829042975 28.7069284178 154.698725471 13 13 50 0.486806842003 0.484029525662 0.489339142777  |  51.0251178218 16.3374465337 21.8931103692 85 51 34 0.0520242243765 0.0168151749259 0.0320411424556
4 2 output/rmfs//2.rmf3 3167 9336  |  628.555045501 17.7412435107 2.01834  |  36.9801331945 29.1500332031 154.656820353 13 13 50 0.486806842003 0.437916970999 0.489339142777  |  50.9945860339 17.074146806 21.8077852983 85 51 34 0.0633732161778 0.0281295229394 0.0194174251123
4 2 output/rmfs//2.rmf3 3168 9337  |  619.875218849 13.5117783398 0.962675  |  37.16749302 29.9356959249 153.533700219 13 13 51 0.486806842003 0.421255980264 0.489339142777  |  50.8685415197 16.684247992 21.654121352 85 51 34 0.0267619529882 0.0119697378335 0.0194174251123
4 2 output/rmfs//2.rmf3 3175 9346  |  638.87966691 26.9375381892 3.19131  |  37.8982235346 29.1104066754 154.796977439 13 13 51 0.482336982711 0.420771494969 0.489446905311  |  50.8038046854 15.2462639528 23.3524499267 85 51 34 0.0506898545875 0.0148938702203 0.0154933697449
4 2 output/rmfs//2.rmf3 3176 9347  |  636.550539463 16.9202593117 7.17688  |  37.6343711067 28.5982419611 155.797086129 13 13 50 0.482336982711 0.452155811371 0.482498112697  |  50.0757414143 16.5029223645 24.1069593237 85 51 34 0.0252591972487 0.0148938702203 0.0584109643476
4 2 output/rmfs//2.rmf3 3177 9348  |  640.429400298 22.4191865907 9.23676  |  37.8135036897 28.8332586352 155.328388867 13 13 50 0.481967229416 0.452155811371 0.482498112697  |  49.6277388888 14.8923704611 24.4551482969 85 51 34 0.0291388900241 0.0107001991118 0.0607003480319
4 2 output/rmfs//2.rmf3 3183 9372  |  633.533804343 19.19755458 0.331659  |  38.0407622499 29.8974963872 154.642176487 13 13 51 0.483389713145 0.470952143753 0.488470081772  |  52.8716391545 16.2877585279 22.7892769532 85 51 34 0.0160789801619 0.0157643060574 0.010286004843
4 2 output/rmfs//2.rmf3 3186 9379  |  628.773153147 31.8304326999 3.72419  |  37.0133702334 29.8381051432 152.81349177 13 12 50 0.489837056139 0.468543271299 0.484451781769  |  47.5797856144 15.8111169869 20.8401207135 85 51 34 0.0122165803899 0.0113769808705 0.0303250628516
4 2 output/rmfs//2.rmf3 3432 9757  |  634.654907052 27.9928655275 4.3139  |  36.8892379482 30.3355687463 154.232660067 15 13 53 0.484381501003 0.453041920443 0.481863573675  |  48.8587104222 15.3406894712 22.440829182 85 51 34 0.0473689333444 0.013962317291 0.0138520065736
4 2 output/rmfs//2.rmf3 3433 9758  |  632.82985362 19.9178523915 2.71771  |  37.1396667472 30.7804689056 155.516859492 15 13 53 0.488347132163 0.410653591011 0.481863573675  |  50.1605218866 16.1065252292 22.7012145464 85 51 34 0.0213233991136 0.013962317291 0.0156067125204
4 2 output/rmfs//2.rmf3 3434 9765  |  626.921962755 22.1749104598 2.65869  |  37.0627049566 30.6358291913 154.679478315 14 13 51 0.488813807017 0.43454142782 0.480155387305  |  47.4136742051 14.613631293 24.1454196925 85 51 34 0.0177092763131 0.00999130889455 0.016110329581
4 2 output/rmfs//2.rmf3 3494 9863  |  618.82663327 20.1552210065 1.59178  |  36.3704139699 30.8307403522 151.765996964 15 12 50 0.478344788366 0.485314110009 0.482823998044  |  49.0165555871 16.3977337071 21.2639533815 85 51 34 0.0273720052154 0.0140433065817 0.0156258287315
4 2 output/rmfs//2.rmf3 3536 9977  |  621.617709388 23.0487983909 2.54705  |  37.9104527488 31.537943211 151.543647131 13 13 51 0.473694905497 0.467085732047 0.487976705303  |  50.1124522955 15.1967902708 18.9030414903 84 51 34 0.0363474103799 0.012315005775 0.0116866909331
4 7 output/rmfs//7.rmf3 5590 9943  |  621.283378962 18.8527015637 3.46058  |  34.0452851414 33.3008906181 154.81577572 13 12 57 0.467658867027 0.487822157459 0.488907789585  |  47.8789451661 15.2209247259 20.9603207775 84 51 34 0.036753545445 0.0167782377829 0.0204537504943
4 7 output/rmfs//7.rmf3 5615 9980  |  626.797478399 20.3522506078 6.79808  |  33.5066146687 33.2331596265 154.347018299 15 12 55 0.486358287661 0.489785561434 0.487686919841  |  48.2389289136 15.8824076713 21.3598524835 84 51 34 0.0195705566102 0.0130916244361 0.0465781277279
51 1 output/rmfs//1.rmf3 161 6112  |  651.65714636 12.4200957508 0.967738  |  35.2963995971 26.4531705246 158.237218696 14 16 50 0.478288847113 0.43952904474 0.489969788912  |  53.5976020212 24.253567479 26.7730447925 85 50 33 0.0663193781046 0.0228291407502 0.112286787847
51 1 output/rmfs//1.rmf3 264 6975  |  634.028488856 14.5326776663 6.10672  |  35.0688315845 27.6922401479 155.417339638 13 13 50 0.477603778547 0.488658845415 0.487725728755  |  49.3430179429 22.2768619146 23.2713805837 85 50 33 0.0285764849912 0.0333606513976 0.0267388171233
51 1 output/rmfs//1.rmf3 288 7135  |  630.328718458 43.5376713247 0.696634  |  35.4425899884 28.2928549376 152.90624569 14 14 52 0.480461730898 0.461342378349 0.485982598875  |  39.7893353996 20.7036732579 22.359242282 86 50 33 0.0147954416333 0.0385175085199 0.0409588771681
51 1 output/rmfs//1.rmf3 289 7136  |  628.617169443 34.9419794876 3.78624  |  36.3421700074 27.538465897 154.304179426 14 14 50 0.466177902456 0.483210565774 0.485982598875  |  40.318110271 20.451320616 23.0517561994 86 50 33 0.0153671490575 0.0379617758793 0.0115129208853
51 1 output/rmfs//1.rmf3 291 7142  |  628.35452585 25.0385095931 2.10996  |  34.9119612275 29.7064142076 155.724579803 14 14 50 0.488651179681 0.449325177782 0.489410421773  |  42.9912630887 21.3427997241 22.6116724075 86 50 34 0.0282043567777 0.0123074916791 0.0418011107507
51 1 output/rmfs//1.rmf3 292 7151  |  625.023669847 27.9827071697 1.35708  |  36.5316413277 26.9375340442 155.831671934 14 14 51 0.449858905279 0.489735739311 0.488327140375  |  42.667120052 21.9364131591 20.6996855282 85 50 34 0.0122543141861 0.0450875577611 0.0225111771756
51 1 output/rmfs//1.rmf3 293 7152  |  623.877052338 31.904098263 1.2514  |  34.9000875338 27.2170538594 155.856787513 14 13 51 0.487182447133 0.488506793822 0.488327140375  |  42.0941661352 20.9628615891 21.7129495792 86 50 33 0.0122543141861 0.0238712166741 0.0113673619474
51 1 output/rmfs//1.rmf3 300 7171  |  631.71363784 31.7653157263 6.99645  |  35.0883344388 29.2652440155 155.97149678 14 12 51 0.489797805979 0.467063496602 0.487332740643  |  42.6974224522 20.1773210686 20.7407328809 86 50 34 0.0147745461804 0.0158814109757 0.0125514533918
51 1 output/rmfs//1.rmf3 301 7172  |  634.701910789 31.277789086 7.39142  |  35.2238372741 28.7728656814 154.723608053 14 13 51 0.489797805979 0.473742960302 0.487332740643  |  44.9048720298 20.7294413507 20.5656982575 86 50 33 0.0147745461804 0.0433223967587 0.0139211234203
51 1 output/rmfs//1.rmf3 303 7178  |  624.668010064 28.189892164 2.14283  |  36.6749031779 30.794683927 153.058396816 14 12 50 0.451516971268 0.447502885659 0.489488568382  |  42.8253684016 21.1497242346 20.0898992414 86 50 33 0.0159655808704 0.011311037532 0.0198855416437
51 1 output/rmfs//1.rmf3 304 7181  |  620.451731181 16.7475235742 5.15562  |  35.7885050846 29.0438624775 154.336116973 15 12 51 0.473989542218 0.488040167789 0.487795599354  |  42.3158232508 22.387738486 21.6467834493 86 50 34 0.0164094115051 0.0502582154678 0.0404859168199
51 1 output/rmfs//1.rmf3 307 7186  |  614.490129167 23.0603234059 2.17151  |  34.8962686358 28.3879452703 153.259918101 15 12 53 0.484268174228 0.486500383138 0.486932571942  |  42.9672600011 21.0672039891 20.4733696215 86 50 34 0.0434945769425 0.0129697939414 0.0407573851906
51 1 output/rmfs//1.rmf3 312 7193  |  631.407231315 28.7027772532 3.1658  |  34.5333586334 30.4001673298 154.700921195 14 12 52 0.483627051774 0.347633443583 0.481409975482  |  45.469174994 21.0346155025 20.9758112683 86 50 33 0.0185228931741 0.0158008369586 0.0176164382967
51 1 output/rmfs//1.rmf3 314 7197  |  628.227409671 20.3291179503 4.25023  |  35.1001494717 28.1411347248 155.682390696 15 12 51 0.47989442172 0.475839580918 0.489251299493  |  46.4367459328 22.0411571456 21.4643358285 86 50 33 0.0206838283725 0.0240360091279 0.0137679159873
51 1 output/rmfs//1.rmf3 317 7200  |  628.745510135 19.7907600895 1.54588  |  35.8557828817 29.2544565523 154.275511384 14 12 52 0.468956724983 0.450046191022 0.489251299493  |  46.4524186299 22.6640689388 21.1974878604 86 50 33 0.038353429848 0.0409250205219 0.0382684355867
51 1 output/rmfs//1.rmf3 320 7207  |  625.682435918 19.1817042913 6.31246  |  35.7456143523 28.7324982513 155.908801544 14 13 50 0.476488385663 0.479202875348 0.488824391597  |  45.1557192771 21.5322627308 20.3765571718 86 50 33 0.0144930256207 0.0128855663412 0.019522103566
51 1 output/rmfs//1.rmf3 337 7274  |  648.097375631 32.0974152254 4.05015  |  35.0074861331 27.8944995093 155.713603247 14 14 52 0.482598374975 0.463936351238 0.481662844478  |  47.3942754208 23.2878694134 23.0191598033 85 50 33 0.0461037264156 0.0222753400325 0.0279945047907
51 1 output/rmfs//1.rmf3 349 7318  |  622.135522124 25.7169999915 0.720891  |  35.2731268312 28.5635750268 155.098819115 14 12 50 0.465321075135 0.464830117309 0.488515557941  |  41.0167272244 20.2938686491 23.7378341173 86 50 33 0.01397711431 0.0323006931693 0.0982957081672
51 1 output/rmfs//1.rmf3 355 7326  |  609.12644435 9.20562782377 2.37759  |  34.7281352952 27.6216192269 155.690954217 14 15 50 0.480716002022 0.489663268298 0.486790674569  |  42.9805020116 21.2942245659 23.2776182669 86 50 33 0.0103295796864 0.0222435950795 0.0451394612866
51 1 output/rmfs//1.rmf3 357 7328  |  615.567274718 22.7273839621 3.92158  |  34.3208738675 27.5696019648 152.938160957 14 13 51 0.480716002022 0.480312871847 0.486790674569  |  43.9376322439 20.4078638331 22.9607657522 86 50 33 0.0103295796864 0.0164322061564 0.0112823488724
51 1 output/rmfs//1.rmf3 358 7329  |  612.990989248 25.4435142001 0.443508  |  34.0697255258 27.4511863697 152.673572021 14 15 51 0.485025085641 0.480312871847 0.486790674569  |  42.8712697587 20.6976360021 22.9195428288 86 50 33 0.0103295796864 0.0241832963394 0.0225895564468
51 1 output/rmfs//1.rmf3 379 7370  |  626.570558502 17.1446498115 3.96314  |  34.6356271054 28.641596596 153.857585196 16 13 53 0.481775867868 0.486124816413 0.488376463951  |  44.8604157473 21.8581019069 25.1332014693 86 50 33 0.0246987771339 0.0207157665296 0.0630268202918
51 1 output/rmfs//1.rmf3 382 7377  |  631.73533353 14.3767955232 2.23726  |  35.6637448358 27.5664859786 156.326460479 16 14 52 0.471106768771 0.486124816413 0.474205378782  |  46.5394052058 23.447154498 25.0265468859 86 50 33 0.0155816621094 0.0103890533276 0.0464404738513
51 1 output/rmfs//1.rmf3 383 7378  |  638.469575063 17.966024516 1.61914  |  35.4669108568 27.9393925394 154.886562818 16 14 50 0.471106768771 0.479666214461 0.474205378782  |  48.5338290443 24.4030866253 24.6860070405 85 50 33 0.0295388432591 0.0103890533276 0.0724642627025
51 1 output/rmfs//1.rmf3 384 7381  |  630.267153323 16.0846801304 2.27351  |  34.7815984503 28.2856802338 154.9103277 16 15 52 0.483995271915 0.476222613714 0.484593874332  |  47.5791189972 22.7997430076 23.5829117269 86 50 33 0.018577249285 0.0338842814233 0.0900687676738
51 1 output/rmfs//1.rmf3 386 7387  |  629.272435104 12.9671547083 1.35884  |  34.5443521952 27.8442074005 155.272317909 15 15 50 0.488410477992 0.485049659889 0.477788709784  |  49.0541979119 22.9484191899 24.1025273337 86 50 33 0.0316211862849 0.0239524996299 0.0399031920089
51 1 output/rmfs//1.rmf3 387 7388  |  629.907236293 17.4374347154 0.737884  |  34.5117244454 27.7345730194 153.733605201 15 15 50 0.488410477992 0.485049659889 0.477788709784  |  48.4782665487 23.4849164502 24.9584179013 86 50 33 0.0316211862849 0.0103629779725 0.0208801586595
51 1 output/rmfs//1.rmf3 388 7391  |  627.667154433 16.0706716629 2.90604  |  34.9021108189 27.9818876771 154.651852638 14 14 50 0.488410477992 0.473954312541 0.480843092041  |  44.5846013315 23.6003832557 24.613232082 86 50 33 0.0154216177453 0.0415891415047 0.0880070338031
51 1 output/rmfs//1.rmf3 392 7395  |  638.416865314 25.7930409554 1.42236  |  34.780881655 28.8759286687 154.688378601 15 14 51 0.487860764446 0.460015913145 0.478726779791  |  47.6452586239 23.3395687353 22.8993158786 85 50 33 0.0154216177453 0.0219654106347 0.048022633406
51 1 output/rmfs//1.rmf3 393 7396  |  634.58392954 20.5436937251 2.87624  |  34.8208467865 28.94581804 153.845780144 16 13 51 0.487296518226 0.463060580584 0.478726779791  |  48.9637623437 21.8721296546 23.9142239985 86 50 33 0.0154216177453 0.0282163426698 0.0274363902155
51 1 output/rmfs//1.rmf3 394 7397  |  625.199539384 24.8676875288 2.22354  |  34.4012888358 28.1738222032 154.860808101 16 14 52 0.489007428902 0.483956166178 0.478726779791  |  44.5761289393 21.6173106662 22.4671917818 86 50 33 0.0155113287963 0.0221519927383 0.0196237479825
51 1 output/rmfs//1.rmf3 395 7398  |  621.330702173 18.4692780491 1.04669  |  34.3129909638 29.8640126593 155.088542213 16 14 51 0.489007428902 0.453792660206 0.478726779791  |  45.8182957565 21.5689832228 21.6079695111 86 50 33 0.0155113287963 0.0126823966901 0.0196237479825
51 1 output/rmfs//1.rmf3 396 7399  |  621.438718561 23.5283711194 1.19254  |  34.5295494599 28.2703880575 152.954589639 16 13 54 0.489007428902 0.485768471578 0.478726779791  |  44.3924100523 21.796606005 22.6138868 86 50 33 0.0155113287963 0.0269825260088 0.0867889221191
